K,unsatisfied,payoffs,TotalBM,GreenPatches,beta.i,k.i,numLoggers,numCheaters
6.077,13,23.28,33963,2075,-0.1135349,0,50,0
6.077,6,29.17,33975,2070,-0.1135349,0,50,0
6.077,11,23.81,34333,2076,-0.1135349,0,50,0
6.077,3,31.07,34177,2064,-0.1135349,0,50,0
6.077,16,28.64,34073,2057,-0.1213451,0,50,0
6.077,12,27.06,33996.5,2050,-0.1213451,0,50,0
6.077,5,27.7,33882,2045,-0.1213451,0,50,0
6.077,13,25.4,33851.5,2034,-0.1213451,0,50,0
6.077,11,26.85,33783,2031,-0.1213451,0,50,0
6.077,10,25.32,33784.5,2034,-0.1213451,0,50,0
6.077,12,24.58,33686.5,2014,-0.1213451,0,50,0
6.077,10,26.91,33543,2024,-0.1213451,0,50,0
6.077,7,29.67,33410.5,2044,-0.1213451,0,50,0
6.077,14,24.46,33636,2057,-0.1291553,0,50,0
6.077,7,28.67,33869,2088,-0.1291553,0,50,0
6.077,14,23.72,34401.5,2091,-0.1291553,0,50,0
6.077,11,22.77,34697.5,2072,-0.1291553,0,50,0
6.077,6,27.84,34648,2071,-0.1291553,0,50,0
6.077,11,25.99,34515.5,2044,-0.1291553,0,50,0
6.077,7,29.88,34042.5,2024,-0.1213451,0,50,0
6.077,8,28.13,33731.5,2025,-0.1135349,0,50,0
6.077,7,30.54,33386,2017,-0.1135349,0,50,0
6.077,13,26.84,33375.5,2044,-0.1213451,0,50,0
6.077,8,25.3,33577.5,2053,-0.1213451,0,50,0
6.077,13,23.14,33869,2052,-0.1291553,0,50,0
6.077,9,23.46,34016,2039,-0.1291553,0,50,0
6.077,4,27.96,33864,2031,-0.1291553,0,50,0
6.077,13,26.35,33749,2027,-0.1291553,0,50,0
6.077,11,24.24,33648,2017,-0.1291553,0,50,0
6.077,12,28.05,33438.5,2025,-0.1369654,0,50,0
6.077,16,23.71,33551,2039,-0.1369654,0,50,0
6.077,5,29.95,33411,2024,-0.1369654,0,50,0
6.077,16,23.67,33529,2023,-0.1369654,0,50,0
6.077,11,25.84,33549,2028,-0.1369654,0,50,0
6.077,9,25.5,33569,2038,-0.1369654,0,50,0
6.077,11,26.39,33525,2027,-0.1369654,0,50,0
6.077,7,25.98,33508.5,2020,-0.1369654,0,50,0
6.077,7,22.8,33640,2029,-0.1369654,0,50,0
6.077,11,23.02,33690,2018,-0.1369654,0,50,0
6.077,13,26.24,33562.5,2019,-0.1369654,0,50,0
6.077,12,24.52,33573,2026,-0.1369654,0,50,0
6.077,9,25.81,33610.5,2055,-0.1369654,0,50,0
6.077,9,26.78,33663,2037,-0.1369654,0,50,0
6.077,9,25.7,33732,2038,-0.1369654,0,50,0
6.077,9,30.5,33528,2021,-0.1369654,0,50,0
6.077,11,27.52,33548.5,2040,-0.1369654,0,50,0
6.077,8,28.38,33584.5,2048,-0.1447756,0,50,0
6.077,13,25.56,33701.5,2037,-0.1447756,0,50,0
6.077,9,24.51,33881.5,2039,-0.1447756,0,50,0
6.077,9,26.34,33856,2039,-0.1447756,0,50,0
6.077,9,26.4,33752.5,2034,-0.1447756,0,50,0
6.077,9,27.02,33621.5,2017,-0.1447756,0,50,0
6.077,14,24.81,33497.5,1999,-0.1447756,0,50,0
6.077,12,23.39,33388,1989,-0.1447756,0,50,0
6.077,9,25.87,33085.5,1978,-0.1447756,0,50,0
6.077,5,29.05,32645.5,1969,-0.1447756,0,50,0
6.077,12,25.76,32590.5,1988,-0.1447756,0,50,0
6.077,11,26.83,32479.5,1966,-0.1447756,0,50,0
6.077,12,25.8,32526,1992,-0.1447756,0,50,0
6.077,5,29.99,32565.5,2009,-0.1447756,0,50,0
6.077,14,22.27,32941.5,2017,-0.1447756,0,50,0
6.077,9,25.99,33110.5,2016,-0.1447756,0,50,0
6.077,11,24.03,33339.5,2036,-0.1447756,0,50,0
6.077,11,24.71,33487.5,2025,-0.1447756,0,50,0
6.077,14,21.27,33574,2004,-0.1447756,0,50,0
6.077,8,26.97,33451.5,2020,-0.1447756,0,50,0
6.077,12,25.91,33380,2028,-0.1447756,0,50,0
6.077,8,25.11,33195.5,1996,-0.1447756,0,50,0
6.077,8,27.25,33048,1989,-0.1447756,0,50,0
6.077,9,27.91,32971,2009,-0.1447756,0,50,0
6.077,5,27.35,32900.5,2003,-0.1447756,0,50,0
6.077,10,24.68,33033,2013,-0.1447756,0,50,0
6.077,11,24.46,33279,2036,-0.1447756,0,50,0
6.077,15,24.21,33503,2033,-0.1447756,0,50,0
6.077,13,26.73,33586.5,2033,-0.1447756,0,50,0
6.077,13,24.76,33613,2015,-0.1447756,0,50,0
6.077,7,26.17,33516,2020,-0.1369654,0,50,0
6.077,9,28.49,33246.5,1992,-0.1369654,0,50,0
6.077,8,25.44,33055.5,1981,-0.1369654,0,50,0
6.077,10,24.98,32972.5,1998,-0.1369654,0,50,0
6.077,15,24.04,32929,1991,-0.1369654,0,50,0
6.077,4,29.91,32611.5,1961,-0.1369654,0,50,0
6.077,13,25.32,32517,1970,-0.1369654,0,50,0
6.077,11,24.47,32528,1970,-0.1447756,0,50,0
6.077,8,25.49,32567,2003,-0.1447756,0,50,0
6.077,7,29.17,32566,1999,-0.1447756,0,50,0
6.077,22,20.02,32952,1999,-0.1447756,0,50,0
6.077,5,27.25,32849,1982,-0.1447756,0,50,0
6.077,7,30.87,32560.5,1972,-0.1447756,0,50,0
6.077,9,22.31,32731,2004,-0.1447756,0,50,0
6.077,7,31.85,32550,2011,-0.1447756,0,50,0
6.077,9,28.27,32744,2017,-0.1447756,0,50,0
6.077,11,25.23,33057.5,2010,-0.1447756,0,50,0
6.077,11,25.58,33317,2031,-0.1447756,0,50,0
6.077,9,26.4,33491.5,2034,-0.1447756,0,50,0
6.077,6,27.71,33519.5,2033,-0.1447756,0,50,0
6.077,9,28.65,33504.5,2032,-0.1447756,0,50,0
6.077,11,25.34,33604,2041,-0.1447756,0,50,0
6.077,11,21.39,33937.5,2063,-0.1447756,0,50,0
6.077,9,26.03,33964.5,2042,-0.1447756,0,50,0
6.077,14,23.3,34027,2033,-0.1447756,0,50,0
6.077,11,26.34,33838,2016,-0.1447756,0,50,0
6.077,10,26.71,33618.5,2016,-0.1447756,0,50,0
6.077,11,23.69,33568.5,2020,-0.1447756,0,50,0
6.077,5,25.05,33621,2039,-0.1447756,0,50,0
6.077,8,28.42,33651,2062,-0.1447756,0,50,0
6.077,19,23.18,33982.5,2071,-0.1447756,0,50,0
6.077,3,31.02,33819.5,2028,-0.1447756,0,50,0
6.077,6,27.81,33688,2020,-0.1447756,0,50,0
6.077,7,28.13,33389,1996,-0.1447756,0,50,0
6.077,7,25.9,33228,2002,-0.1447756,0,50,0
6.077,8,28.38,33124.5,2026,-0.1447756,0,50,0
6.077,6,27.95,33096,2015,-0.1447756,0,50,0
6.077,9,26.45,33145.5,2009,-0.1447756,0,50,0
6.077,12,24.51,33263.5,2015,-0.1447756,0,50,0
6.077,11,27.1,33156,2005,-0.1447756,0,50,0
6.077,6,25.82,33192,2018,-0.1447756,0,50,0
6.077,15,24.73,33378.5,2041,-0.1447756,0,50,0
6.077,7,28.84,33414.5,2041,-0.1447756,0,50,0
6.077,15,24.06,33662,2034,-0.1447756,0,50,0
6.077,10,25.22,33673.5,2014,-0.1447756,0,50,0
6.077,13,23.78,33714.5,2037,-0.1369654,0,50,0
6.077,9,28.9,33441.5,2023,-0.1369654,0,50,0
6.077,14,26.8,33365.5,2025,-0.1369654,0,50,0
6.077,8,25.71,33413,2015,-0.1369654,0,50,0
6.077,9,27.11,33279,2003,-0.1369654,0,50,0
6.077,4,30.27,33081.5,2012,-0.1369654,0,50,0
6.077,12,24.57,33202,2016,-0.1369654,0,50,0
6.077,9,27.9,33084.5,1996,-0.1369654,0,50,0
6.077,12,25.42,33079,1999,-0.1369654,0,50,0
6.077,10,27.73,32933,2002,-0.1369654,0,50,0
6.077,10,28.78,32818.5,1999,-0.1369654,0,50,0
6.077,9,28.8,32756,1996,-0.1369654,0,50,0
6.077,11,27.43,32843,2012,-0.1369654,0,50,0
6.077,9,26.83,33083,2028,-0.1369654,0,50,0
6.077,5,30.3,33136.5,2026,-0.1369654,0,50,0
6.077,7,29.91,33224.5,2044,-0.1369654,0,50,0
6.077,10,27.96,33450.5,2050,-0.1447756,0,50,0
6.077,16,25.09,33718,2035,-0.1447756,0,50,0
6.077,8,27.65,33615,2016,-0.1447756,0,50,0
6.077,13,25.57,33577,2014,-0.1525858,0,50,0
6.077,9,26.95,33340,2006,-0.1525858,0,50,0
6.077,8,26.32,33196.5,2007,-0.1525858,0,50,0
6.077,14,24.52,33226.5,2006,-0.1525858,0,50,0
6.077,9,29.53,33053.5,2013,-0.1525858,0,50,0
6.077,11,27.43,33066,2012,-0.1525858,0,50,0
6.077,10,26.89,33076.5,2011,-0.1525858,0,50,0
6.077,6,29.99,33023,2017,-0.1525858,0,50,0
6.077,9,25.54,33155.5,2013,-0.1525858,0,50,0
6.077,10,20.63,33463.5,2034,-0.1525858,0,50,0
6.077,6,28.66,33338,2017,-0.1525858,0,50,0
6.077,12,27.97,33210,2019,-0.1525858,0,50,0
6.077,11,27.65,33192.5,2020,-0.1525858,0,50,0
6.077,10,24.01,33358.5,2020,-0.1525858,0,50,0
6.077,14,24.94,33387.5,2000,-0.1525858,0,50,0
6.077,6,26.72,33185,1977,-0.1525858,0,50,0
6.077,8,27.8,32804,1963,-0.1525858,0,50,0
6.077,8,25.69,32685.5,2000,-0.1525858,0,50,0
6.077,11,25.63,32812.5,2028,-0.1525858,0,50,0
6.077,9,25.27,33058.5,2026,-0.1525858,0,50,0
6.077,9,26.56,33369.5,2050,-0.1525858,0,50,0
6.077,9,28.32,33528.5,2041,-0.1525858,0,50,0
6.077,12,22.34,33866.5,2042,-0.1525858,0,50,0
6.077,6,26.37,33796.5,2018,-0.1525858,0,50,0
6.077,9,28.34,33537.5,2004,-0.1525858,0,50,0
6.077,11,26.46,33493.5,2041,-0.1525858,0,50,0
6.077,9,26.21,33616.5,2057,-0.1525858,0,50,0
6.077,11,28.42,33624,2036,-0.1525858,0,50,0
6.077,14,25.35,33827.5,2049,-0.1525858,0,50,0
6.077,8,24.74,33998,2053,-0.1525858,0,50,0
6.077,11,26.57,33912.5,2036,-0.1525858,0,50,0
6.077,18,21.25,34007,2029,-0.1525858,0,50,0
6.077,6,28.47,33674,2013,-0.1525858,0,50,0
6.077,9,27.63,33351.5,2001,-0.1525858,0,50,0
6.077,11,25.96,33144,1995,-0.1525858,0,50,0
6.077,11,26.18,33057.5,2013,-0.1525858,0,50,0
6.077,8,27.71,32975,2010,-0.1525858,0,50,0
6.077,10,28.24,32889.5,1995,-0.1525858,0,50,0
6.077,15,23.83,33114.5,2014,-0.1525858,0,50,0
6.077,7,24.55,33270,2029,-0.1525858,0,50,0
6.077,11,25.43,33415,2037,-0.1525858,0,50,0
6.077,8,28.46,33465.5,2040,-0.1525858,0,50,0
6.077,11,28.36,33437,2026,-0.1525858,0,50,0
6.077,13,23.9,33581.5,2022,-0.1525858,0,50,0
6.077,10,26.33,33524,2024,-0.1525858,0,50,0
6.077,11,26.61,33594,2046,-0.1525858,0,50,0
6.077,7,24.73,33698.5,2031,-0.1525858,0,50,0
6.077,7,26.6,33675.5,2032,-0.1525858,0,50,0
6.077,12,27.23,33623,2039,-0.1525858,0,50,0
6.077,11,25.58,33717,2047,-0.1525858,0,50,0
6.077,9,25.88,33775,2048,-0.1525858,0,50,0
6.077,10,31.94,33537,2020,-0.1525858,0,50,0
6.077,11,28.98,33364.5,2002,-0.1525858,0,50,0
6.077,9,31.17,33076.5,2011,-0.1525858,0,50,0
6.077,6,27.93,33037,2014,-0.1525858,0,50,0
6.077,5,29.35,32980.5,2007,-0.1525858,0,50,0
6.077,9,24.22,33154.5,1998,-0.1525858,0,50,0
6.077,7,28.17,33038.5,1998,-0.1525858,0,50,0
6.077,6,30.06,32818.5,2000,-0.1525858,0,50,0
6.077,10,25.21,32806.5,1983,-0.1525858,0,50,0
6.077,11,25,32908,2013,-0.1525858,0,50,0
6.077,10,24.09,33075.5,2020,-0.1525858,0,50,0
6.077,9,22.33,33334.5,2020,-0.1525858,0,50,0
6.077,12,23.28,33500,2018,-0.1525858,0,50,0
6.077,9,25.83,33469,2013,-0.1525858,0,50,0
6.077,16,21.06,33755,2056,-0.1525858,0,50,0
6.077,8,27.02,33712,2038,-0.1525858,0,50,0
6.077,13,25.14,33729,2015,-0.1525858,0,50,0
6.077,11,25.22,33717,2040,-0.1525858,0,50,0
6.077,15,24.95,33795,2054,-0.1525858,0,50,0
6.077,9,26.77,33844,2049,-0.1525858,0,50,0
6.077,8,32.38,33649.5,2049,-0.1525858,0,50,0
6.077,8,29.31,33640,2036,-0.1525858,0,50,0
6.077,12,25.09,33789.5,2056,-0.1525858,0,50,0
6.077,8,24.44,33945.5,2042,-0.1525858,0,50,0
6.077,9,26.59,34034,2064,-0.1525858,0,50,0
6.077,12,25.42,34161,2061,-0.1525858,0,50,0
6.077,12,23.6,34310.5,2056,-0.1525858,0,50,0
6.077,9,24.82,34226.5,2035,-0.1525858,0,50,0
6.077,3,31.36,33801.5,2019,-0.1525858,0,50,0
6.077,12,24.74,33727.5,2029,-0.1525858,0,50,0
6.077,9,28.04,33489,2016,-0.1525858,0,50,0
6.077,8,27.77,33455.5,2043,-0.1525858,0,50,0
6.077,7,23.94,33687,2063,-0.1525858,0,50,0
6.077,11,26.69,33840.5,2071,-0.1525858,0,50,0
6.077,11,26,34125,2075,-0.1525858,0,50,0
6.077,9,27.69,34219,2056,-0.1525858,0,50,0
6.077,16,25.56,34247,2047,-0.1525858,0,50,0
6.077,7,29.55,33969,2038,-0.1525858,0,50,0
6.077,9,27.39,33684,2021,-0.1525858,0,50,0
6.077,8,26.63,33514,2029,-0.1525858,0,50,0
6.077,8,25.69,33587,2042,-0.1525858,0,50,0
6.077,12,23.82,33820,2051,-0.1525858,0,50,0
6.077,6,28.9,33696.5,2032,-0.1525858,0,50,0
6.077,9,28.41,33566.5,2029,-0.1525858,0,50,0
6.077,11,27.96,33539,2045,-0.1525858,0,50,0
6.077,11,25.11,33647,2039,-0.1525858,0,50,0
6.077,8,24.75,33800.5,2047,-0.1525858,0,50,0
6.077,11,26.76,33825,2044,-0.1525858,0,50,0
6.077,6,29.99,33599,2020,-0.1525858,0,50,0
6.077,13,26.18,33460.5,2006,-0.1525858,0,50,0
6.077,14,26.34,33373,2021,-0.1525858,0,50,0
6.077,13,25.98,33401.5,2033,-0.1525858,0,50,0
6.077,7,27.95,33431.5,2047,-0.1525858,0,50,0
6.077,14,25.12,33719,2058,-0.1525858,0,50,0
6.077,6,24.37,33988,2054,-0.1525858,0,50,0
6.077,9,27.19,33997,2051,-0.1525858,0,50,0
6.077,11,23.98,34057.5,2045,-0.1525858,0,50,0
6.077,13,23.58,34063,2043,-0.1525858,0,50,0
6.077,11,21.9,34177.5,2058,-0.1525858,0,50,0
6.077,9,26.51,33961,2034,-0.1525858,0,50,0
6.077,12,23.52,34068.5,2064,-0.1525858,0,50,0
6.077,10,25.31,34165,2060,-0.1525858,0,50,0
6.077,13,25.16,34194.5,2050,-0.1525858,0,50,0
6.077,7,27.97,34110.5,2046,-0.1525858,0,50,0
6.077,11,28.81,34017,2065,-0.1525858,0,50,0
6.077,10,27,34083,2073,-0.1525858,0,50,0
6.077,10,27.18,34144.5,2068,-0.1525858,0,50,0
6.077,8,28.4,34139,2057,-0.1525858,0,50,0
6.077,7,27.26,34137,2055,-0.1525858,0,50,0
6.077,9,26.54,34079,2059,-0.1525858,0,50,0
6.077,10,26.21,33995.5,2043,-0.1525858,0,50,0
6.077,9,28.11,33904.5,2059,-0.1525858,0,50,0
6.077,14,23.53,34111.5,2061,-0.1525858,0,50,0
6.077,13,23.79,34224,2058,-0.1525858,0,50,0
6.077,5,25.92,34151.5,2031,-0.1525858,0,50,0
6.077,7,25.09,33957,2022,-0.1525858,0,50,0
6.077,10,25.39,33731.5,2010,-0.1525858,0,50,0
6.077,7,27.83,33360,1993,-0.1525858,0,50,0
6.077,9,25.71,33128.5,1995,-0.1525858,0,50,0
6.077,12,25.02,33042,2004,-0.1525858,0,50,0
6.077,7,28.36,32848.5,1991,-0.1525858,0,50,0
6.077,13,21.93,33151,2016,-0.1525858,0,50,0
6.077,11,24.39,33270,2012,-0.1525858,0,50,0
6.077,7,28.67,33155.5,2019,-0.1525858,0,50,0
6.077,9,26.11,33297.5,2040,-0.1525858,0,50,0
6.077,7,23.45,33474,2032,-0.1525858,0,50,0
6.077,12,23.01,33661.5,2035,-0.1525858,0,50,0
6.077,11,23.21,33786,2032,-0.1525858,0,50,0
6.077,9,25.53,33714,2045,-0.1525858,0,50,0
6.077,9,27.21,33678,2030,-0.1525858,0,50,0
6.077,10,28.05,33545.5,2021,-0.1525858,0,50,0
6.077,10,23.71,33655,2032,-0.1525858,0,50,0
6.077,13,25.68,33703.5,2046,-0.1525858,0,50,0
6.077,10,28.27,33660,2045,-0.1525858,0,50,0
6.077,8,31.42,33481,2022,-0.1525858,0,50,0
6.077,10,27.09,33503,2017,-0.1525858,0,50,0
6.077,10,24.28,33613.5,2044,-0.1525858,0,50,0
6.077,8,26.35,33740.5,2056,-0.1525858,0,50,0
6.077,10,26.82,33755,2045,-0.1525858,0,50,0
6.077,11,26.9,33760.5,2036,-0.1525858,0,50,0
6.077,6,30.18,33518.5,2009,-0.1525858,0,50,0
6.077,12,24.31,33610,2046,-0.1525858,0,50,0
6.077,10,29.59,33539,2035,-0.1525858,0,50,0
6.077,20,22.45,33841,2042,-0.1525858,0,50,0
6.077,8,27.59,33848.5,2041,-0.1525858,0,50,0
6.077,10,28.5,33681,2032,-0.1525858,0,50,0
6.077,7,32.46,33400.5,2028,-0.1525858,0,50,0
6.077,11,24.71,33538,2027,-0.1525858,0,50,0
6.077,12,27.63,33505,2027,-0.1525858,0,50,0
6.077,9,25.4,33555,2025,-0.1525858,0,50,0
6.077,9,26.51,33636,2054,-0.1525858,0,50,0
6.077,17,20.33,33997,2051,-0.1525858,0,50,0
6.077,6,29.49,33741,2014,-0.1525858,0,50,0
6.077,11,26.02,33781.5,2051,-0.1525858,0,50,0
6.077,7,28.23,33788.5,2073,-0.1525858,0,50,0
6.077,12,23.33,33943.5,2048,-0.1525858,0,50,0
6.077,9,25.75,34020.5,2036,-0.1525858,0,50,0
6.077,10,24.58,34130,2050,-0.1525858,0,50,0
6.077,14,23.08,34180,2063,-0.1525858,0,50,0
6.077,8,26.64,34093,2055,-0.1525858,0,50,0
6.077,9,26.28,34134,2056,-0.1525858,0,50,0
6.077,5,30.72,33925.5,2054,-0.1525858,0,50,0
6.077,13,24.48,33948,2040,-0.1525858,0,50,0
6.077,11,24.24,33944.5,2030,-0.1525858,0,50,0
6.077,8,28.73,33684,2029,-0.1525858,0,50,0
6.077,12,25.75,33567,2015,-0.1525858,0,50,0
6.077,11,28.27,33259.5,1990,-0.1525858,0,50,0
6.077,14,25.63,33207,2020,-0.1525858,0,50,0
6.077,11,24,33313.5,2033,-0.1525858,0,50,0
6.077,4,27.03,33359,2037,-0.1525858,0,50,0
6.077,15,21.44,33728.5,2046,-0.1525858,0,50,0
6.077,9,27.12,33770,2038,-0.1525858,0,50,0
6.077,8,28.37,33596,2024,-0.1525858,0,50,0
6.077,17,23.54,33711,2033,-0.1525858,0,50,0
6.077,14,23.12,33937,2057,-0.1525858,0,50,0
6.077,8,28.1,33809,2039,-0.1525858,0,50,0
6.077,9,26.43,33795,2019,-0.1525858,0,50,0
6.077,9,26.73,33591,1999,-0.1525858,0,50,0
6.077,9,29.11,33173.5,2008,-0.1525858,0,50,0
6.077,12,23.51,33092.5,1990,-0.1525858,0,50,0
6.077,10,24.75,33025,2006,-0.1525858,0,50,0
6.077,9,23.62,33082.5,2008,-0.1525858,0,50,0
6.077,9,24.76,33173,2027,-0.1525858,0,50,0
6.077,12,28.88,33235.5,2029,-0.1525858,0,50,0
6.077,8,29.06,33227.5,2010,-0.1525858,0,50,0
6.077,10,27.46,33172.5,1987,-0.1525858,0,50,0
6.077,18,22.76,33343,2013,-0.1525858,0,50,0
6.077,3,30.41,33025,1998,-0.1525858,0,50,0
6.077,17,27.16,32995,1998,-0.1525858,0,50,0
6.077,7,29.4,32762,1973,-0.1525858,0,50,0
6.077,7,27.95,32621,1980,-0.1525858,0,50,0
6.077,10,27.41,32620,1992,-0.1525858,0,50,0
6.077,10,22.45,32984,2029,-0.1525858,0,50,0
6.077,9,26.26,33296,2045,-0.1525858,0,50,0
6.077,11,25.77,33523.5,2032,-0.1525858,0,50,0
6.077,13,23.02,33859.5,2060,-0.1525858,0,50,0
6.077,13,22.22,34229.5,2084,-0.1525858,0,50,0
6.077,16,22.94,34504.5,2083,-0.1525858,0,50,0
6.077,9,26.48,34456.5,2054,-0.1525858,0,50,0
6.077,15,27.41,34382,2074,-0.1525858,0,50,0
6.077,7,29.97,34100,2049,-0.1525858,0,50,0
6.077,12,27.01,34076,2065,-0.1525858,0,50,0
6.077,6,27.74,33921.5,2008,-0.1525858,0,50,0
6.077,9,25.55,33520.5,1977,-0.1525858,0,50,0
6.077,5,29.57,33066.5,1993,-0.1525858,0,50,0
6.077,13,22.39,33146.5,2025,-0.1525858,0,50,0
6.077,6,26.94,33025,2002,-0.1525858,0,50,0
6.077,9,29.46,32993.5,2019,-0.1525858,0,50,0
6.077,6,26.84,33283,2054,-0.1525858,0,50,0
6.077,8,26.09,33451,2038,-0.1525858,0,50,0
6.077,7,27.1,33502.5,2020,-0.1525858,0,50,0
6.077,5,28.37,33539.5,2033,-0.1525858,0,50,0
6.077,10,26.5,33570,2049,-0.1525858,0,50,0
6.077,8,27.24,33566.5,2035,-0.1525858,0,50,0
6.077,9,27.52,33530,2022,-0.1525858,0,50,0
6.077,7,27.83,33556.5,2038,-0.1525858,0,50,0
6.077,7,30.89,33385,2032,-0.1525858,0,50,0
6.077,8,23.98,33553.5,2038,-0.1525858,0,50,0
6.077,10,24.62,33698,2038,-0.1525858,0,50,0
6.077,10,25.94,33694.5,2031,-0.1525858,0,50,0
6.077,7,25.49,33763,2045,-0.1525858,0,50,0
6.077,15,19.42,34135,2068,-0.1525858,0,50,0
6.077,8,28.92,33977.5,2042,-0.1525858,0,50,0
6.077,11,25.71,33981.5,2046,-0.1525858,0,50,0
6.077,10,25.29,33954,2027,-0.1525858,0,50,0
6.077,8,29.31,33657.5,2020,-0.1525858,0,50,0
6.077,11,26.93,33434.5,2004,-0.1525858,0,50,0
6.077,9,26.4,33266.5,2006,-0.1525858,0,50,0
6.077,10,25.09,33374,2041,-0.1525858,0,50,0
6.077,5,27.75,33379,2030,-0.1525858,0,50,0
6.077,13,27.84,33461,2031,-0.1525858,0,50,0
6.077,9,29.06,33503.5,2029,-0.1525858,0,50,0
6.077,6,30.95,33330,2021,-0.1525858,0,50,0
6.077,11,22.44,33494.5,2002,-0.1525858,0,50,0
6.077,3,29.71,33240.5,2002,-0.1525858,0,50,0
6.077,11,26.3,33081.5,1999,-0.1525858,0,50,0
6.077,15,20.77,33303,2031,-0.1525858,0,50,0
6.077,8,24.34,33455.5,2015,-0.1525858,0,50,0
6.077,9,26.88,33358.5,2001,-0.1525858,0,50,0
6.077,10,26.94,33267.5,2014,-0.1525858,0,50,0
6.077,13,23.91,33413.5,2033,-0.1525858,0,50,0
6.077,7,26.57,33366,2026,-0.1525858,0,50,0
6.077,11,26.48,33371.5,2016,-0.1525858,0,50,0
6.077,10,25.16,33358.5,2009,-0.1525858,0,50,0
6.077,8,28.74,33200.5,2028,-0.1525858,0,50,0
6.077,10,25.81,33292.5,2024,-0.1525858,0,50,0
6.077,8,28.98,33352.5,2042,-0.1525858,0,50,0
6.077,11,23.48,33630.5,2031,-0.1525858,0,50,0
6.077,11,24.82,33763,2040,-0.1525858,0,50,0
6.077,15,24.14,33891.5,2046,-0.1525858,0,50,0
6.077,5,30.51,33618,2028,-0.1525858,0,50,0
6.077,14,26.64,33664.5,2047,-0.1525858,0,50,0
6.077,13,23.57,33907,2052,-0.1525858,0,50,0
6.077,6,27.25,33827.5,2029,-0.1525858,0,50,0
6.077,5,25.65,33865.5,2040,-0.1525858,0,50,0
6.077,12,24.1,33916,2046,-0.1525858,0,50,0
6.077,9,29.13,33644,2018,-0.1525858,0,50,0
6.077,8,26.68,33461,2001,-0.1525858,0,50,0
6.077,7,28.77,33263.5,2015,-0.1525858,0,50,0
6.077,12,26.85,33243.5,2025,-0.1525858,0,50,0
6.077,13,24.65,33329.5,2023,-0.1525858,0,50,0
6.077,11,21.83,33688.5,2051,-0.1525858,0,50,0
6.077,7,28.86,33643,2047,-0.1525858,0,50,0
6.077,11,28.13,33648.5,2042,-0.1525858,0,50,0
6.077,13,26.81,33803,2057,-0.1525858,0,50,0
6.077,11,26.92,33916,2048,-0.1525858,0,50,0
6.077,11,26.12,34022.5,2055,-0.1525858,0,50,0
6.077,15,26.46,34138,2071,-0.1525858,0,50,0
6.077,13,28.39,34209,2085,-0.1525858,0,50,0
6.077,9,28.8,34206.5,2067,-0.1525858,0,50,0
6.077,11,25.97,34423.5,2087,-0.1525858,0,50,0
6.077,8,26.47,34521.5,2068,-0.1525858,0,50,0
6.077,12,22.06,34626,2057,-0.1525858,0,50,0
6.077,8,32.11,34141,2034,-0.1525858,0,50,0
6.077,13,27.81,33926,2044,-0.1525858,0,50,0
6.077,6,27.33,33804.5,2050,-0.1525858,0,50,0
6.077,10,22.93,34004,2063,-0.1525858,0,50,0
6.077,9,24.51,34136.5,2065,-0.1525858,0,50,0
6.077,8,29.06,33914,2018,-0.1525858,0,50,0
6.077,11,25.29,33691.5,1997,-0.1525858,0,50,0
6.077,12,23.68,33562,2021,-0.1525858,0,50,0
6.077,11,22.08,33648.5,2040,-0.1525858,0,50,0
6.077,7,26.01,33558.5,2027,-0.1525858,0,50,0
6.077,9,24.35,33668,2030,-0.1525858,0,50,0
6.077,10,27.91,33555.5,2019,-0.1525858,0,50,0
6.077,9,28.51,33365.5,2008,-0.1525858,0,50,0
6.077,11,25.75,33309,2005,-0.1525858,0,50,0
6.077,8,27.73,33218,2021,-0.1525858,0,50,0
6.077,19,22.23,33551,2052,-0.1525858,0,50,0
6.077,9,24.86,33675.5,2039,-0.1525858,0,50,0
6.077,11,24.45,33802,2033,-0.1525858,0,50,0
6.077,3,30.73,33617.5,2030,-0.1525858,0,50,0
6.077,12,25.74,33736.5,2061,-0.1525858,0,50,0
6.077,12,24.3,33935.5,2053,-0.1525858,0,50,0
6.077,9,27.26,33896.5,2027,-0.1525858,0,50,0
6.077,12,26.96,33781.5,2030,-0.1525858,0,50,0
6.077,11,25.9,33680,2037,-0.1525858,0,50,0
6.077,12,25.12,33662,2034,-0.1525858,0,50,0
6.077,6,31.14,33372.5,2015,-0.1525858,0,50,0
6.077,15,28.08,33302.5,2013,-0.1525858,0,50,0
6.077,13,24.32,33427,2031,-0.1525858,0,50,0
6.077,12,27.1,33408.5,2023,-0.1525858,0,50,0
6.077,12,26.39,33473.5,2034,-0.1525858,0,50,0
6.077,8,25.44,33538.5,2014,-0.1525858,0,50,0
6.077,13,24.71,33556,2019,-0.1525858,0,50,0
6.077,9,27.05,33470.5,2022,-0.1525858,0,50,0
6.077,7,27.5,33403,2016,-0.1525858,0,50,0
6.077,8,29.97,33243,2025,-0.1525858,0,50,0
6.077,13,23.46,33491.5,2036,-0.1525858,0,50,0
6.077,7,27.41,33605,2047,-0.1525858,0,50,0
6.077,10,24.67,33800,2036,-0.1525858,0,50,0
6.077,11,24.95,33791,2025,-0.1525858,0,50,0
6.077,9,27.46,33671.5,2032,-0.1525858,0,50,0
6.077,7,29.47,33410.5,2005,-0.1525858,0,50,0
