"","variableValue","K","unsatisfied","Payoffs","TotalBM","GreenPatches","beta.i","k.i","numLoggers","numCheaters","param"
"87","10",0.3,14,-11.6048387096774,0.773471145564169,0.695117262591311,0.429227363281034,0,0.62,0,"mtg"
"88","10",0.36,20,-14.8714285714286,0.691890980883132,0.633217993079585,0.331859633322054,0,0.7,0,"mtg"
"89","10",0.3,14,-14.7611940298507,0.724857776492142,0.65282583621684,0.350058756015511,0,0.67,0,"mtg"
"90","10",0.37,15,-12.6290322580645,0.775196413939365,0.685890042291426,0.454535637192649,0,0.62,0,"mtg"
"91","10",0.26,18,-12.8828125,0.753850226200789,0.672049211841599,0.319894196126236,0,0.64,0,"mtg"
"92","10",0.37,18,-13.9393939393939,0.712764937182315,0.641676278354479,0.338220795320556,0,0.66,0,"mtg"
"93","10",0.3,21,-12.983606557377,0.778070637849236,0.695886197616301,0.412594421745954,0,0.61,0,"mtg"
"94","10",0.47,18,-13.5454545454545,0.730969860896445,0.657823913879277,0.310467642056201,0,0.66,0,"mtg"
"95","10",0.26,20,-14.6119402985075,0.733445378151261,0.657823913879277,0.38226656865242,0,0.67,0,"mtg"
"96","10",0.25,16,-15.6044776119403,0.726715980594649,0.65436370626682,0.359822765068118,0,0.67,0,"mtg"
"97","10",0.37,20,-12.8809523809524,0.743692440521873,0.662821991541715,0.379089522384063,0,0.63,0,"mtg"
"98","10",0.16,10,-14.030303030303,0.755965030911901,0.668589004229143,0.400274616611591,0,0.66,0,"mtg"
"99","10",0.18,12,-13.3064516129032,0.795729948066936,0.707035755478662,0.406377414092682,0,0.62,0,"mtg"
"100","10",0.36,15,-12.9044117647059,0.71876200537841,0.650519031141868,0.37820766268768,0,0.68,0,"mtg"
"101","15",0,20,3.62068965517241,0.755602816311405,0.706651287966167,0.286430860559108,0,0.58,0,"mtg"
"102","15",0,14,6.92241379310345,0.74565631655644,0.699730872741253,0.387799609852992,0,0.58,0,"mtg"
"103","15",0,19,4.5,0.710354559887105,0.677431757016532,0.384399935469524,0,0.62,0,"mtg"
"104","15",0,18,3.6171875,0.69952781112445,0.672049211841599,0.276882070395551,0,0.64,0,"mtg"
"105","15",0,23,1.95967741935484,0.735001036335518,0.684736639753941,0.260085810278971,0,0.62,0,"mtg"
"106","15",0,22,0.477941176470588,0.656003203844614,0.630526720492118,0.325671006403607,0,0.68,0,"mtg"
"107","15",0,16,5.3,0.804618373934129,0.74240676662822,0.364168635127197,0,0.55,0,"mtg"
"108","15",0,25,3.81666666666667,0.741309204287941,0.698577470203768,0.136362934512608,0,0.6,0,"mtg"
"109","15",0,19,2.88793103448276,0.756694092453347,0.7039600153787,0.354054080522196,0,0.58,0,"mtg"
"110","15",0,21,2.07627118644068,0.754729372567236,0.708189158016148,0.260634976908027,0,0.59,0,"mtg"
"111","15",0,15,2.70967741935484,0.7310792691792,0.681660899653979,0.358336601868055,0,0.62,0,"mtg"
"112","15",0,25,-1.13636363636364,0.697323585403702,0.67281814686659,0.255937929550412,0,0.66,0,"mtg"
"113","15",0,27,4.45161290322581,0.739743031709951,0.689350249903883,0.201873686051858,0,0.62,0,"mtg"
"114","15",0,20,0.636363636363636,0.67958920056772,0.656670511341792,0.384908478890729,0,0.66,0,"mtg"
"115","15",0,21,1.00833333333333,0.7464125524749,0.709342560553633,0.272667040206617,0,0.6,0,"mtg"
"116","15",0,23,2.95238095238095,0.701021146578757,0.659746251441753,0.478235139889867,0,0.63,0,"mtg"
"117","15",0,27,2.91803278688525,0.743142705638488,0.699346405228758,0.311337438086587,0,0.61,0,"mtg"
"118","15",0,23,2.54615384615385,0.672007298685916,0.650519031141868,0.352878906666558,0,0.65,0,"mtg"
"119","15",0,24,1.88235294117647,0.634690624547167,0.609381007304883,0.234893744919842,0,0.68,0,"mtg"
"120","15",0,19,5.23333333333333,0.736646259044287,0.695501730103806,0.281768611519341,0,0.6,0,"mtg"
"121","15",0,22,2.33333333333333,0.687523139577934,0.6639753940792,0.38267154658572,0,0.66,0,"mtg"
"122","15",0,25,2.7910447761194,0.665705317165665,0.653210303729335,0.315134599460552,0,0.67,0,"mtg"
"123","15",0,22,3.66379310344828,0.782560511395577,0.720492118415994,0.445436218089287,0,0.58,0,"mtg"
"124","15",0,18,4.09016393442623,0.727647823783454,0.682045367166474,0.39589887976413,0,0.61,0,"mtg"
"125","15",0,18,5.42741935483871,0.703769187494977,0.667820069204152,0.249648851433672,0,0.62,0,"mtg"
"126","15",0,27,3.1984126984127,0.692238542419135,0.667820069204152,0.452248480907994,0,0.63,0,"mtg"
"127","15",0,17,4.40909090909091,0.658543600888477,0.647827758554402,0.328907801591129,0,0.66,0,"mtg"
"128","15",0,28,-0.208955223880597,0.69934232634055,0.679738562091503,0.34284517861384,0,0.67,0,"mtg"
"129","15",0,24,0.386363636363636,0.671748276358517,0.65282583621684,0.332164993787378,0,0.66,0,"mtg"
"130","15",0,22,3.15873015873016,0.722029969901334,0.687812379853902,0.403759964909523,0,0.63,0,"mtg"
"131","15",0,22,1.98387096774194,0.719314527097301,0.68319876970396,0.311670108641563,0,0.62,0,"mtg"
"132","15",0,25,0.895161290322581,0.715721843085234,0.677431757016532,0.401256677837285,0,0.62,0,"mtg"
"133","15",0,23,1.04615384615385,0.681277824761844,0.657823913879277,0.39627722100625,0,0.65,0,"mtg"
"134","15",0,24,0.178571428571429,0.640281060569518,0.625913110342176,0.228572658553237,0,0.7,0,"mtg"
"135","15",0,20,2.265625,0.718372312667083,0.679738562091503,0.364288670733844,0,0.64,0,"mtg"
"136","15",0,23,0.786885245901639,0.725558312655087,0.682045367166474,0.46759816473698,0,0.61,0,"mtg"
"137","15",0,21,2.02307692307692,0.704346147038473,0.67358708189158,0.340148465476909,0,0.65,0,"mtg"
"138","15",0,19,3.5625,0.704052295979827,0.676278354479046,0.341982989879391,0,0.64,0,"mtg"
"139","15",0,20,2.14754098360656,0.720434426361197,0.680891964628989,0.376525637397026,0,0.61,0,"mtg"
"140","15",0,20,2.765625,0.695860664282392,0.665128796616686,0.251791851595502,0,0.64,0,"mtg"
"141","15",0,26,1.16379310344828,0.757041972868279,0.708573625528643,0.408495485712861,0,0.58,0,"mtg"
"142","15",0,20,3.175,0.740325555288269,0.690503652441369,0.330495494767046,0,0.6,0,"mtg"
"143","15",0,26,0.156716417910448,0.660085234074476,0.642060745866974,0.33273819297964,0,0.67,0,"mtg"
"144","15",0,19,3.85593220338983,0.749804982886253,0.699730872741253,0.431643520500265,0,0.59,0,"mtg"
"145","15",0,32,0.507575757575758,0.68384176091373,0.66243752402922,0.277972640912618,0,0.66,0,"mtg"
"146","15",0,21,5.55263157894737,0.747814316426467,0.708189158016148,0.387675681603049,0,0.57,0,"mtg"
"147","15",0,30,-2.21014492753623,0.637721247781526,0.628988850442138,0.356253561131803,0,0.69,0,"mtg"
"148","15",0,20,1.85483870967742,0.707475362551078,0.68319876970396,0.32994500707038,0,0.62,0,"mtg"
"149","15",0,23,2.1171875,0.720087568211451,0.68242983467897,0.376320302712404,0,0.64,0,"mtg"
"150","15",0,29,1.07857142857143,0.638266664540918,0.633217993079585,0.349762159661116,0,0.7,0,"mtg"
"151","20",0,16,20.859649122807,0.759935379644588,0.729334871203383,0.312429108296335,0,0.57,0,"mtg"
"152","20",0,14,17.2539682539683,0.691853645144383,0.674740484429066,0.391285863156047,0,0.63,0,"mtg"
"153","20",0,14,13.1923076923077,0.68344276973586,0.685121107266436,0.311830676036787,0,0.65,0,"mtg"
"154","20",0,19,16.4150943396226,0.79365314381601,0.745482506728182,0.405424038304733,0,0.53,0,"mtg"
"155","20",0,19,16.7295081967213,0.707878083749444,0.681660899653979,0.360091108242827,0,0.61,0,"mtg"
"156","20",0,17,17.9818181818182,0.765813215684331,0.727412533640907,0.312694559569607,0,0.55,0,"mtg"
"157","20",0,15,17.3790322580645,0.683592874050081,0.668589004229143,0.359100589462846,0,0.62,0,"mtg"
"158","20",0,22,11.75,0.713267272906988,0.68396770472895,0.380104853801187,0,0.6,0,"mtg"
"159","20",0,14,18.6610169491525,0.726961565269342,0.695886197616301,0.383713084213614,0,0.59,0,"mtg"
"160","20",0,16,16.468253968254,0.686523895290025,0.685890042291426,0.30710717982557,0,0.63,0,"mtg"
"161","20",0,14,17.6034482758621,0.746963212191682,0.716647443291042,0.347493957994674,0,0.58,0,"mtg"
"162","20",0,24,14.4485294117647,0.639478464256389,0.646289888504421,0.367925884920529,0,0.68,0,"mtg"
"163","20",0,19,16.719298245614,0.764492034344136,0.727412533640907,0.391880333186844,0,0.57,0,"mtg"
"164","20",0,15,15.4838709677419,0.691542350509302,0.681276432141484,0.342872726980484,0,0.62,0,"mtg"
"165","20",0,19,15.0338983050847,0.725196146588539,0.700884275278739,0.239727027980816,0,0.59,0,"mtg"
"166","20",0,22,14.6810344827586,0.759866709610287,0.727797001153403,0.250928726887775,0,0.58,0,"mtg"
"167","20",0,20,14.8455882352941,0.616461282884134,0.636293733179546,0.282775182780232,0,0.68,0,"mtg"
"168","20",0,22,13.655737704918,0.698598361464811,0.698961937716263,0.350370233737956,0,0.61,0,"mtg"
"169","20",0,19,13.575,0.730419259663303,0.702037677816225,0.301022538154804,0,0.6,0,"mtg"
"170","20",0,14,20.8620689655172,0.74430574895564,0.718569780853518,0.383139026479708,0,0.58,0,"mtg"
"171","20",0,22,12.8070175438596,0.768588582628328,0.725105728565936,0.281026980551594,0,0.57,0,"mtg"
"172","20",0,17,15.9907407407407,0.791794411625414,0.735101883890811,0.395957414713958,0,0.54,0,"mtg"
"173","20",0,17,18.3559322033898,0.725828094326964,0.706266820453672,0.298883281658431,0,0.59,0,"mtg"
"174","20",0,16,14.5530303030303,0.664707782526588,0.667435601691657,0.371297224694315,0,0.66,0,"mtg"
"175","20",0,15,20.7966101694915,0.728698158685983,0.717416378316032,0.4316133897868,0,0.59,0,"mtg"
"176","20",0,10,21.311320754717,0.799072642967543,0.739331026528258,0.365838071336748,0,0.53,0,"mtg"
"177","20",0,16,18.9736842105263,0.747202327663384,0.730103806228374,0.231627680233215,0,0.57,0,"mtg"
"178","20",0,7,22.1759259259259,0.770918694772178,0.732410611303345,0.438829709428447,0,0.54,0,"mtg"
"179","20",0,17,16.8220338983051,0.721946889562837,0.698193002691273,0.444603988352366,0,0.59,0,"mtg"
"180","20",0,15,17.7844827586207,0.735615214748282,0.710880430603614,0.421310524875219,0,0.58,0,"mtg"
"181","20",0,28,11.4545454545455,0.667483781508444,0.671280276816609,0.399424784298551,0,0.66,0,"mtg"
"182","20",0,20,13.008064516129,0.696593625989007,0.696270665128797,0.363403913270846,0,0.62,0,"mtg"
"183","20",0,14,17.3620689655172,0.739071139874532,0.716262975778547,0.225750651666497,0,0.58,0,"mtg"
"184","20",0,20,12.9416666666667,0.687252524252623,0.674356016916571,0.315366549597026,0,0.6,0,"mtg"
"185","20",0,19,11.952380952381,0.696896277520998,0.685505574778931,0.305402449671604,0,0.63,0,"mtg"
"186","20",0,16,15.1779661016949,0.721760221760222,0.703575547866205,0.248458270750856,0,0.59,0,"mtg"
"187","20",0,16,15.3709677419355,0.711644208857624,0.688581314878893,0.451196998606681,0,0.62,0,"mtg"
"188","20",0,15,20,0.678026172300982,0.667435601691657,0.382019034633218,0,0.63,0,"mtg"
"189","20",0,22,15.8181818181818,0.78754696460352,0.753556324490581,0.426946852468105,0,0.55,0,"mtg"
"190","20",0,11,16.948275862069,0.720340659068997,0.7039600153787,0.366197183587038,0,0.58,0,"mtg"
"191","20",0,25,12.3225806451613,0.696874845960467,0.684352172241446,0.340235532391866,0,0.62,0,"mtg"
"192","20",0,20,14.4924242424242,0.660741694311036,0.664744329104191,0.335391794395993,0,0.66,0,"mtg"
"193","20",0,17,16.4761904761905,0.701465110504097,0.695501730103806,0.289348260617841,0,0.63,0,"mtg"
"194","20",0,9,19.2631578947368,0.740460567042219,0.715878508266051,0.331847903105454,0,0.57,0,"mtg"
"195","20",0,17,14.4067796610169,0.725764073073396,0.700115340253749,0.346874436762393,0,0.59,0,"mtg"
"196","20",0,18,16.9838709677419,0.711263223397635,0.69357939254133,0.376335901065339,0,0.62,0,"mtg"
"197","20",0,22,13.8174603174603,0.668165155793332,0.671664744329104,0.206702173282736,0,0.63,0,"mtg"
"198","20",0,12,19.9426229508197,0.697048225480034,0.68319876970396,0.19744111751299,0,0.61,0,"mtg"
"199","20",0,9,19.2416666666667,0.731069943477503,0.70242214532872,0.321066153598776,0,0.6,0,"mtg"
"200","20",0,17,16.1967213114754,0.684874369349118,0.667820069204152,0.195478276179863,0,0.61,0,"mtg"
"201","25",0,12,31.5983606557377,0.651570244676343,0.687427912341407,0.287442019068038,0,0.61,0,"mtg"
"202","25",0,20,27.5234375,0.631561307875048,0.662821991541715,0.258282303747949,0,0.64,0,"mtg"
"203","25",0,20,27,0.664759015376129,0.697039600153787,0.305058747752962,0,0.61,0,"mtg"
"204","25",0,14,30.8416666666667,0.665771270576891,0.694348327566321,0.287665078880115,0,0.6,0,"mtg"
"205","25",0,10,29.5288461538462,0.75409625330024,0.736639753940792,0.340875644137978,0,0.52,0,"mtg"
"206","25",0,11,34.9313725490196,0.782994132837312,0.763552479815456,0.352225242331836,0,0.51,0,"mtg"
"207","25",0,13,32.95,0.6580598146671,0.690888119953864,0.345435801887495,0,0.6,0,"mtg"
"208","25",0,21,16.5984848484848,0.606394631667242,0.644752018454441,0.433027226797101,0,0.66,0,"mtg"
"209","25",0,10,32.9310344827586,0.694999054923847,0.716647443291042,0.347923469222625,0,0.58,0,"mtg"
"210","25",0,21,22.2539682539683,0.624863158932886,0.6639753940792,0.233192746089856,0,0.63,0,"mtg"
"211","25",0,19,30.0087719298246,0.712706041930823,0.717416378316032,0.270804022529077,0,0.57,0,"mtg"
"212","25",0,10,33.0689655172414,0.701737536872434,0.73356401384083,0.433065710468097,0,0.58,0,"mtg"
"213","25",0,11,33.1083333333333,0.64579306284649,0.668973471741638,0.393412813264053,0,0.6,0,"mtg"
"214","25",0,16,25.6,0.663655103711521,0.684352172241446,0.369684879557569,0,0.6,0,"mtg"
"215","25",0,18,29.4745762711864,0.682613295889409,0.715878508266051,0.30881761640493,0,0.59,0,"mtg"
"216","25",0,16,27.8620689655172,0.699514806759244,0.715494040753556,0.424529635680489,0,0.58,0,"mtg"
"217","25",0,15,32.3035714285714,0.721092250922509,0.729719338715878,0.382633726597603,0,0.56,0,"mtg"
"218","25",0,14,34.188679245283,0.752008992397874,0.743560169165705,0.343554125282762,0,0.53,0,"mtg"
"219","25",0,15,30.8157894736842,0.710562778219982,0.724336793540946,0.322920826685344,0,0.57,0,"mtg"
"220","25",0,12,28.5583333333333,0.649650904319386,0.68396770472895,0.297310959390968,0,0.6,0,"mtg"
"221","25",0,17,27.031746031746,0.6355191850192,0.677047289504037,0.375733505441087,0,0.63,0,"mtg"
"222","25",0,22,23.5583333333333,0.672814590023865,0.704728950403691,0.329072626325964,0,0.6,0,"mtg"
"223","25",0,23,24.5725806451613,0.643648176403997,0.685505574778931,0.242522070915856,0,0.62,0,"mtg"
"224","25",0,15,29.4516129032258,0.668909268215802,0.709727028066128,0.39953069815673,0,0.62,0,"mtg"
"225","25",0,18,25.8409090909091,0.619128427242322,0.672049211841599,0.266364286786293,0,0.66,0,"mtg"
"226","25",0,10,34.7545454545455,0.705882935231289,0.707804690503652,0.358219474374746,0.145454545454545,0.55,0,"mtg"
"227","25",0,11,30.1587301587302,0.637214843403861,0.673202614379085,0.426715706910873,0,0.63,0,"mtg"
"228","25",0,14,30.6949152542373,0.678892534620684,0.702806612841215,0.307202187340119,0,0.59,0,"mtg"
"229","25",0,10,31.7413793103448,0.695748628193928,0.718954248366013,0.291788992694001,0,0.58,0,"mtg"
"230","25",0,17,30.8240740740741,0.728294569828443,0.73279507881584,0.211073248321849,0,0.54,0,"mtg"
"231","25",0,14,28.6578947368421,0.705525878267371,0.715109573241061,0.403149529596897,0,0.57,0,"mtg"
"232","25",0,24,24.6885245901639,0.650233890027557,0.696270665128797,0.221531601649279,0,0.61,0,"mtg"
"233","25",0,16,32.2222222222222,0.740692559012503,0.739331026528258,0.427314165274798,0,0.54,0,"mtg"
"234","25",0,12,29.5892857142857,0.710598852322331,0.718569780853518,0.356887088010169,0,0.56,0,"mtg"
"235","25",0,23,23.4538461538462,0.599905129902857,0.655517108804306,0.306393213972527,0,0.65,0,"mtg"
"236","25",0,13,32.8706896551724,0.6984232250146,0.714340638216071,0.414906486139647,0,0.58,0,"mtg"
"237","25",0,19,27.2542372881356,0.693918658728043,0.707420222991157,0.378848817346173,0,0.59,0,"mtg"
"238","25",0,6,37.5636363636364,0.727731389962529,0.747789311803153,0.380580025707089,0,0.55,0,"mtg"
"239","25",0,18,22.3916666666667,0.670011555669686,0.690503652441369,0.364145306144038,0.1,0.6,0,"mtg"
"240","25",0,12,27.3983050847458,0.682102095562397,0.708958093041138,0.21889497995238,0,0.59,0,"mtg"
"241","25",0,14,27.75,0.70181750267858,0.715494040753556,0.338374379629542,0,0.58,0,"mtg"
"242","25",0,12,23.7983870967742,0.659627218759569,0.685890042291426,0.400872121677662,0,0.62,0,"mtg"
"243","25",0,21,22.6384615384615,0.617634523703329,0.660899653979239,0.282322381935287,0,0.65,0,"mtg"
"244","25",0,12,34.4019607843137,0.736731850379508,0.745098039215686,0.327857417677263,0,0.51,0,"mtg"
"245","25",0,11,31.3583333333333,0.667064686436078,0.699730872741253,0.349606822082558,0,0.6,0,"mtg"
"246","25",0,16,22.5338983050847,0.689439521029076,0.711264898116109,0.377149589719386,0,0.59,0,"mtg"
"247","25",0,8,29.9649122807018,0.708189837027443,0.73279507881584,0.380625928896677,0,0.57,0,"mtg"
