"","variableValue","K","unsatisfied","Payoffs","TotalBM","GreenPatches","beta.i","k.i","numLoggers","numCheaters","param","depleted","lowK"
"136","2",8.52,29,-20.505,0.0645253195917154,0.179930795847751,0.480178987191082,17.14,1,13,"sanction",TRUE,TRUE
"137","2",7.84,26,-26.645,0.04608841855405,0.141099577085736,0.537727950284325,18.08,1,7,"sanction",TRUE,TRUE
"138","2",8.24,28,-23.405,0.0569661054771764,0.173394848135333,0.541013161337085,18.09,1,7,"sanction",TRUE,TRUE
"139","2",11.47,40,-14.075,0.105464291031813,0.244136870434448,0.436921175316909,16.29,1,12,"sanction",FALSE,FALSE
"140","2",12.28,35,-7.685,0.126961342374895,0.272971933871588,0.475396685027246,16.11,1,19,"sanction",FALSE,FALSE
"141","2",7.72,22,-24.715,0.0474193548387097,0.151480199923106,0.44652727038886,16.43,1,7,"sanction",TRUE,TRUE
"142","2",12.02,46,-8.65,0.123208955223881,0.274125336409073,0.456391855799463,12.66,1,21,"sanction",FALSE,FALSE
"143","2",12.28,44,-8.385,0.127974419988102,0.281045751633987,0.47695064598935,16.48,1,24,"sanction",FALSE,FALSE
"144","2",12.23,46,-8.665,0.126493116272197,0.281045751633987,0.462474700894291,13.59,1,27,"sanction",FALSE,FALSE
"145","2",10.93,48,-17.14,0.0978360900385524,0.229527104959631,0.400412097329035,12.61,1,23,"sanction",TRUE,FALSE
"146","2",11.22,38,-9.135,0.116335640485505,0.259131103421761,0.401034597943208,16.12,1,20,"sanction",FALSE,FALSE
"147","2",11.85,43,-10.875,0.124415353015417,0.278354479046521,0.392207912286466,10.1,1,24,"sanction",FALSE,FALSE
"148","2",7.82,25,-28.59,0.0508910595779584,0.156093810073049,0.542497509596151,18.05,1,9,"sanction",TRUE,TRUE
"149","2",12.66,41,-9.255,0.140741752103865,0.303729334871203,0.452558064238601,13.46,1,26,"sanction",FALSE,FALSE
"150","2",13.32,36,-0.81,0.168181481390007,0.330257593233372,0.442088058376146,13.5,1,14,"sanction",FALSE,FALSE
"151","3",12.84,49,-7.4,0.146662204704891,0.30718954248366,0.509123000434277,15.34,1,16,"sanction",FALSE,FALSE
"152","3",7.87,34,-27.165,0.0463878139557812,0.147251057285659,0.417073678702175,18.41,1,6,"sanction",TRUE,TRUE
"153","3",11.79,43,-9.35,0.126093168772941,0.279123414071511,0.378230627647273,11.27,1,16,"sanction",FALSE,FALSE
"154","3",12.05,37,-9.3,0.141663380003944,0.301806997308727,0.396166128465106,12.63,1,14,"sanction",FALSE,FALSE
"155","3",13.13,41,-3.96,0.139918458117124,0.292964244521338,0.530985048037805,16.39,1,22,"sanction",FALSE,FALSE
"156","3",8.5,32,-23.305,0.0656454329304537,0.179930795847751,0.541114080972244,17.62,1,9,"sanction",TRUE,TRUE
"157","3",12.01,47,-5.99,0.141833954151146,0.309111880046136,0.412227661890187,12.4,1,14,"sanction",FALSE,FALSE
"158","3",11.93,44,-13.415,0.114486732448006,0.264898116109189,0.450147323844617,12.46,1,23,"sanction",FALSE,FALSE
"159","3",8.22,30,-24.18,0.0566763804827019,0.169934640522876,0.516651194096807,17.85,1,6,"sanction",TRUE,TRUE
"160","3",12.99,37,-2.55,0.157917673132953,0.315263360246059,0.49603140505426,13.21,1,30,"sanction",FALSE,FALSE
"161","3",12.16,37,-6.245,0.147517905655717,0.307958477508651,0.450272077719002,12.99,1,23,"sanction",FALSE,FALSE
"162","3",12.58,45,-2.275,0.127894553766647,0.269511726259131,0.413185987439625,12.42,1,18,"sanction",FALSE,FALSE
"163","3",13.3,47,-8.465,0.144808540149601,0.306805074971165,0.49521100535896,13.37,1,20,"sanction",FALSE,FALSE
"164","3",12.62,46,-7.39,0.139950013476759,0.302575932333718,0.446182409174465,13.38,1,18,"sanction",FALSE,FALSE
"165","3",11.55,36,-6.53,0.132597850636619,0.294886582083814,0.476793724382118,15.82,1,16,"sanction",FALSE,FALSE
"166","3",13.23,41,-6.805,0.176590740282248,0.342560553633218,0.457183206383606,14.12,1,19,"sanction",FALSE,FALSE
"167","3",11.18,43,-8.72,0.104864463423691,0.251057285659362,0.499164932867221,15.38,1,19,"sanction",FALSE,FALSE
"168","3",12.83,50,-5.305,0.160677579930162,0.334871203383314,0.379825665457089,11.68,1,16,"sanction",FALSE,FALSE
"169","3",10.48,33,-13.97,0.0858608496439066,0.222222222222222,0.426605728313325,12.15,1,16,"sanction",TRUE,FALSE
"170","3",13.11,36,1.735,0.157170437107074,0.320261437908497,0.526009607433368,12.94,1,28,"sanction",FALSE,FALSE
"171","3",11.7,41,-9.525,0.120868076235855,0.276047673971549,0.487859539215722,16.73,1,14,"sanction",FALSE,FALSE
"172","3",8.78,26,-24.5,0.0561414392059553,0.162629757785467,0.532167648717992,16.48,1,15,"sanction",TRUE,TRUE
"173","3",13.18,41,-3.075,0.149759829652372,0.31680123029604,0.518941683103172,13.94,1,17,"sanction",FALSE,FALSE
"174","3",7.71,25,-27.94,0.0453421269579555,0.132256824298347,0.665923087001892,18.1,1,6,"sanction",TRUE,TRUE
"175","3",12.57,44,-8.7,0.147733194372069,0.309111880046136,0.414809578691707,11.99,1,22,"sanction",FALSE,FALSE
"176","3",10.65,32,-9.56,0.100669476816266,0.236063052672049,0.488193129863134,13.41,1,19,"sanction",FALSE,FALSE
"177","3",12.66,41,-8.815,0.137913492319528,0.300269127258747,0.434698875357556,12.36,1,18,"sanction",FALSE,FALSE
"178","3",7.74,23,-24.18,0.0536810197033319,0.164936562860438,0.473770475927464,16.79,1,7,"sanction",TRUE,TRUE
"179","3",12.2,48,-11.47,0.135641542790269,0.289119569396386,0.492272192082342,15.28,1,18,"sanction",FALSE,FALSE
"180","3",12.5,39,-7.985,0.153872769512135,0.322568242983468,0.460223125218121,13.37,1,20,"sanction",FALSE,FALSE
"181","3",11.82,44,-8,0.122042714950233,0.271434063821607,0.518674186704664,18.31,1,20,"sanction",FALSE,FALSE
"182","3",12.84,43,-1.42,0.155626010195201,0.330642060745867,0.536385291001138,16.48,1,17,"sanction",FALSE,FALSE
"183","3",7.82,16,-27.95,0.0482389734170617,0.154171472510573,0.552217444034365,16.6,1,7,"sanction",TRUE,TRUE
"184","3",12.7,41,-4.72,0.159634923368349,0.32641291810842,0.428644393786632,13.05,1,13,"sanction",FALSE,FALSE
"185","3",13.26,41,-0.05,0.156246127921096,0.328719723183391,0.431476373818254,11.46,1,14,"sanction",FALSE,FALSE
"186","3",11.76,40,-7.99,0.123240401624436,0.272202998846597,0.511742974472134,15.5,1,20,"sanction",FALSE,FALSE
"187","3",12.21,30,-6.67,0.129163757853795,0.28642829680892,0.451530831161754,13.59,1,19,"sanction",FALSE,FALSE
"188","3",12.79,48,-5.755,0.135103552870391,0.290272971933872,0.579675276625938,16.82,1,21,"sanction",FALSE,FALSE
"189","3",7.87,26,-25.295,0.0443161349223974,0.141868512110727,0.515495578449727,17.35,1,6,"sanction",TRUE,TRUE
"190","3",12.79,40,-2.38,0.143374446943669,0.294502114571319,0.490520170641952,14.9,1,18,"sanction",FALSE,FALSE
"191","3",12.93,39,-7.145,0.153095717445878,0.308342945021146,0.471980049208134,13.35,1,23,"sanction",FALSE,FALSE
"192","3",12.66,33,-0.845,0.140517650585855,0.304113802383699,0.496672013062636,14.08,1,21,"sanction",FALSE,FALSE
"193","3",11.91,45,-4.425,0.120708473903552,0.269511726259131,0.565056183560714,16.89,1,15,"sanction",FALSE,FALSE
"194","3",7.78,23,-27.73,0.0530082393647475,0.15840061514802,0.493382638483613,16.91,1,4,"sanction",TRUE,TRUE
"195","3",11.58,39,-11.23,0.111837173272028,0.25759323337178,0.493482271052107,16.25,1,23,"sanction",FALSE,FALSE
"196","3",12.26,50,-9.86,0.130273291925466,0.277201076509035,0.383156456593973,11.66,1,25,"sanction",FALSE,FALSE
"197","3",11.98,36,-8.85,0.118007471980075,0.264898116109189,0.526278042965266,16.84,1,11,"sanction",FALSE,FALSE
"198","3",12.16,48,-10.795,0.127438827875152,0.272202998846597,0.539158503427702,16.12,1,20,"sanction",FALSE,FALSE
"199","3",7.91,26,-27.72,0.0547750728359093,0.163398692810458,0.493860842777885,15.84,1,8,"sanction",TRUE,TRUE
"200","3",12.68,30,-2.71,0.159330985915493,0.325643983083429,0.513865521567385,15.27,1,22,"sanction",FALSE,FALSE
"201","4",12.97,46,-3.365,0.14640464270592,0.293348712033833,0.556871687138989,14.92,1,16,"sanction",FALSE,FALSE
"202","4",12.43,35,-6.36,0.127493634588288,0.289504036908881,0.500269760024005,16.06,1,13,"sanction",FALSE,FALSE
"203","4",12.38,39,-5.55,0.133228607475942,0.283737024221453,0.461694517670538,14.25,1,14,"sanction",FALSE,FALSE
"204","4",11.15,33,-10.405,0.112082019710548,0.261053440984237,0.452675016558493,13.76,1,15,"sanction",FALSE,FALSE
"205","4",13.07,36,2.18,0.168552176831846,0.336409073433295,0.506733137228538,15.3,1,21,"sanction",FALSE,FALSE
"206","4",12.04,44,-9.405,0.132643241375907,0.296039984621299,0.488496070518036,13.03,1,21,"sanction",FALSE,FALSE
"207","4",12.57,40,-3.95,0.141482669298137,0.304113802383699,0.479090970187027,16.34,1,6,"sanction",FALSE,FALSE
"208","4",10.28,36,-17.205,0.0939862713887784,0.241061130334487,0.440661062539393,16.35,1,11,"sanction",TRUE,FALSE
"209","4",12.65,39,-2.59,0.141347129737357,0.299884659746251,0.49415320399243,16.11,1,17,"sanction",FALSE,FALSE
"210","4",12.35,37,-4.465,0.141847313854854,0.310265282583622,0.521683829804185,12.67,1,17,"sanction",FALSE,FALSE
"211","4",12.17,41,-1.85,0.143359751129546,0.305651672433679,0.502304180899797,15.64,1,17,"sanction",FALSE,FALSE
"212","4",12.69,39,-4.255,0.139802304788397,0.294886582083814,0.465382746608406,14.18,1,13,"sanction",FALSE,FALSE
"213","4",8.04,28,-26.05,0.0560639880952381,0.168396770472895,0.404703241133204,17.58,1,3,"sanction",TRUE,TRUE
"214","4",8.08,34,-24.31,0.0541097591259002,0.160322952710496,0.470294872956786,17.3,1,9,"sanction",TRUE,TRUE
"215","4",13.06,35,-1.545,0.157410625620655,0.326028450595925,0.531218042628296,15.59,1,20,"sanction",FALSE,FALSE
"216","4",12.88,29,0.715,0.157027664061531,0.32641291810842,0.45928163834694,14.38,1,17,"sanction",FALSE,FALSE
"217","4",11.57,45,-8.65,0.131726013847676,0.294117647058824,0.470455788891313,15.83,1,15,"sanction",FALSE,FALSE
"218","4",7.89,23,-28.28,0.0462584021628593,0.145328719723183,0.395683895451435,16.65,1,6,"sanction",TRUE,TRUE
